10.000000000 0
10.000000000 0
10.003750000 0
10.003750000 0
10.007500000 0
10.007500000 0
10.011250000 0
10.011250000 0
10.015000000 0
10.015000000 0
10.018750000 0
10.018750000 0
10.018750000 0
10.022500000 0
10.022500000 0
10.022500000 0
10.026250000 0
10.026250000 0
10.026250000 0
10.030000000 0
10.030000000 0
10.030000000 0
10.033750000 0
10.033750000 0
10.033750000 0
10.037500000 0
10.037500000 0
10.037500000 0
10.041250000 0
10.041250000 0
10.041250000 0
10.045000000 0
10.045000000 0
10.045000000 0
10.048750000 0
10.048750000 0
10.048750000 0
10.052500000 0
10.052500000 0
10.052500000 0
10.056250000 0
10.056250000 0
10.056250000 0
10.060000000 0
10.060000000 0
10.060000000 0
10.063750000 0
10.063750000 0
10.063750000 0
10.067500000 0
10.067500000 0
10.067500000 0
10.071250000 0
10.071250000 0
10.071250000 0
10.075000000 0
10.075000000 0
10.075000000 0
10.078750000 0
10.078750000 0
10.078750000 0
10.082500000 0
10.082500000 0
10.082500000 0
10.086250000 0
10.086250000 0
10.086250000 0
10.090000000 0
10.090000000 0
10.090000000 0
10.093750000 0
10.093750000 0
10.093750000 0
10.097500000 0
10.097500000 0
10.097500000 0
10.101250000 0
10.101250000 0
10.101250000 0
10.105000000 0
10.105000000 0
10.105000000 0
10.108750000 0
10.108750000 0
10.108750000 0
10.112500000 0
10.112500000 0
10.112500000 0
10.116250000 0
10.116250000 0
10.116250000 0
10.120000000 0
10.120000000 0
10.120000000 0
10.123750000 0
10.123750000 0
10.123750000 0
10.127500000 0
10.127500000 0
10.127500000 0
10.131250000 0
10.131250000 0
10.131250000 0
10.135000000 0
10.135000000 0
10.135000000 0
10.138750000 0
10.138750000 0
10.138750000 0
10.142500000 0
10.142500000 0
10.142500000 0
10.146250000 0
10.146250000 0
10.146250000 0
10.150000000 0
10.150000000 0
10.150000000 0
10.153750000 0
10.153750000 0
10.153750000 0
10.157500000 0
10.157500000 0
10.157500000 0
10.161250000 0
10.161250000 0
10.161250000 0
10.165000000 0
10.165000000 0
10.165000000 0
10.168750000 0
10.168750000 0
10.168750000 0
10.172500000 0
10.172500000 0
10.172500000 0
10.176250000 0
10.176250000 0
10.176250000 0
10.180000000 0
10.180000000 0
10.180000000 0
10.183750000 0
10.183750000 0
10.183750000 0
10.187500000 0
10.187500000 0
10.187500000 0
10.191250000 0
10.191250000 0
10.191250000 0
10.195000000 0
10.195000000 0
10.195000000 0
10.198750000 0
10.198750000 0
10.198750000 0
10.202500000 0
10.202500000 0
10.202500000 0
10.206250000 0
10.206250000 0
10.206250000 0
10.210000000 0
10.210000000 0
10.210000000 0
10.213750000 0
10.213750000 0
10.213750000 0
10.217500000 0
10.217500000 0
10.217500000 0
10.221250000 0
10.221250000 0
10.221250000 0
10.225000000 0
10.225000000 0
10.225000000 0
10.228750000 0
10.228750000 0
10.228750000 0
10.232500000 0
10.232500000 0
10.232500000 0
10.236250000 0
10.236250000 0
10.236250000 0
10.240000000 0
10.240000000 0
10.240000000 0
10.243750000 0
10.243750000 0
10.243750000 0
10.247500000 0
10.247500000 0
10.247500000 0
10.251250000 0
10.251250000 0
10.251250000 0
10.255000000 0
10.255000000 0
10.255000000 0
10.258750000 0
10.258750000 0
10.258750000 0
10.262500000 0
10.262500000 0
10.262500000 0
10.266250000 0
10.266250000 0
10.266250000 0
10.270000000 0
10.270000000 0
10.270000000 0
10.273750000 0
10.273750000 0
10.273750000 0
10.277500000 0
10.277500000 0
10.277500000 0
10.281250000 0
10.281250000 0
10.281250000 0
10.285000000 0
10.285000000 0
10.285000000 0
10.288750000 0
10.288750000 0
10.288750000 0
10.292500000 0
10.292500000 0
10.292500000 0
10.296250000 0
10.296250000 0
10.296250000 0
10.300000000 0
10.300000000 0
10.300000000 0
10.303750000 0
10.303750000 0
10.303750000 0
10.307500000 0
10.307500000 0
10.307500000 0
10.311250000 0
10.311250000 0
10.311250000 0
10.315000000 0
10.315000000 0
10.315000000 0
10.318750000 0
10.318750000 0
10.318750000 0
10.322500000 0
10.322500000 0
10.322500000 0
10.326250000 0
10.326250000 0
10.326250000 0
10.330000000 0
10.330000000 0
10.330000000 0
10.333750000 0
10.333750000 0
10.333750000 0
10.337500000 0
10.337500000 0
10.337500000 0
10.341250000 0
10.341250000 0
10.341250000 0
10.345000000 0
10.345000000 0
10.345000000 0
10.348750000 0
10.348750000 0
10.348750000 0
10.352500000 0
10.352500000 0
10.352500000 0
10.356250000 0
10.356250000 0
10.356250000 0
10.360000000 0
10.360000000 0
10.360000000 0
10.363750000 0
10.363750000 0
10.363750000 0
10.367500000 0
10.367500000 0
10.367500000 0
10.371250000 0
10.371250000 0
10.371250000 0
10.375000000 0
10.375000000 0
10.375000000 0
10.378750000 0
10.378750000 0
10.378750000 0
10.382500000 0
10.382500000 0
10.382500000 0
10.386250000 0
10.386250000 0
10.386250000 0
10.390000000 0
10.390000000 0
10.390000000 0
10.393750000 0
10.393750000 0
10.393750000 0
10.397500000 0
10.397500000 0
10.397500000 0
10.401250000 0
10.401250000 0
10.401250000 0
10.405000000 0
10.405000000 0
10.405000000 0
10.408750000 0
10.408750000 0
10.408750000 0
10.412500000 0
10.412500000 0
10.412500000 0
10.416250000 0
10.416250000 0
10.416250000 0
10.420000000 0
10.420000000 0
10.420000000 0
10.423750000 0
10.423750000 0
10.423750000 0
10.427500000 0
10.427500000 0
10.427500000 0
10.431250000 0
10.431250000 0
10.431250000 0
10.435000000 0
10.435000000 0
10.435000000 0
10.438750000 0
10.438750000 0
10.438750000 0
10.442500000 0
10.442500000 0
10.442500000 0
10.446250000 0
10.446250000 0
10.446250000 0
10.450000000 0
10.450000000 0
10.450000000 0
10.453750000 0
10.453750000 0
10.453750000 0
10.457500000 0
10.457500000 0
10.457500000 0
10.461250000 0
10.461250000 0
10.461250000 0
10.465000000 0
10.465000000 0
10.465000000 0
10.468750000 0
10.468750000 0
10.468750000 0
10.472500000 0
10.472500000 0
10.472500000 0
10.476250000 0
10.476250000 0
10.476250000 0
10.480000000 0
10.480000000 0
10.480000000 0
10.483750000 0
10.483750000 0
10.483750000 0
10.487500000 0
10.487500000 0
10.487500000 0
10.491250000 0
10.491250000 0
10.491250000 0
10.495000000 0
10.495000000 0
10.495000000 0
10.498750000 0
10.498750000 0
10.498750000 0
10.502500000 0
10.502500000 0
10.502500000 0
10.506250000 0
10.506250000 0
10.506250000 0
10.510000000 0
10.510000000 0
10.510000000 0
10.513750000 0
10.513750000 0
10.513750000 0
10.517500000 0
10.517500000 0
10.517500000 0
10.521250000 0
10.521250000 0
10.521250000 0
10.525000000 0
10.525000000 0
10.525000000 0
10.528750000 0
10.528750000 0
10.528750000 0
10.532500000 0
10.532500000 0
10.532500000 0
10.536250000 0
10.536250000 0
10.536250000 0
10.540000000 0
10.540000000 0
10.540000000 0
10.543750000 0
10.543750000 0
10.543750000 0
10.547500000 0
10.547500000 0
10.547500000 0
10.551250000 0
10.551250000 0
10.551250000 0
10.555000000 0
10.555000000 0
10.555000000 0
10.558750000 0
10.558750000 0
10.558750000 0
10.562500000 0
10.562500000 0
10.562500000 0
10.566250000 0
10.566250000 0
10.566250000 0
10.570000000 0
10.570000000 0
10.570000000 0
10.573750000 0
10.573750000 0
10.573750000 0
10.577500000 0
10.577500000 0
10.577500000 0
10.581250000 0
10.581250000 0
10.581250000 0
10.585000000 0
10.585000000 0
10.585000000 0
10.588750000 0
